,time,loss,sqr res,norm cond,orthogon cond,bound cond,Rayleigh0,Rayleigh1,Rayleigh2,Rayleigh3,Rayleigh4,Rayleigh5,Rayleigh6,Rayleigh7,Rayleigh8,sqr_res_per_state0,sqr_res_per_state1,sqr_res_per_state2,sqr_res_per_state3,sqr_res_per_state4,sqr_res_per_state5,sqr_res_per_state6,sqr_res_per_state7,sqr_res_per_state8
14,10.256008625030518,2103.44189453125,158.5991668701172,0.49610665440559387,6.042656421661377,2.2605066299438477,5.97598123550415,5.666202545166016,4.961752891540527,4.296893119812012,6.455431938171387,3.700453758239746,5.1629815101623535,5.552954196929932,7.148398399353027,15.368508338928223,17.08915901184082,15.81071949005127,14.812422752380371,21.00510025024414,15.433782577514648,14.329533576965332,19.456859588623047,25.293079376220703
15,10.795153379440308,2122.7490234375,165.31085205078125,0.4986201524734497,6.057673454284668,1.7762000560760498,6.093605041503906,5.647300720214844,5.0370354652404785,4.291723728179932,6.4740071296691895,3.67170786857605,5.179524898529053,5.537957668304443,7.00595235824585,16.577566146850586,18.062673568725586,16.933094024658203,14.663910865783691,22.253202438354492,16.073108673095703,14.56290340423584,20.246591567993164,25.93781089782715
16,11.334987878799438,2119.17724609375,167.42161560058594,0.5016231536865234,6.08644962310791,1.5211498737335205,6.164392471313477,5.649954795837402,4.996872425079346,4.076356410980225,6.505722999572754,3.6579487323760986,5.1391072273254395,5.384922504425049,7.035061836242676,18.112642288208008,18.903261184692383,16.900455474853516,13.62999153137207,23.04380989074707,16.050613403320312,14.483899116516113,19.65495491027832,26.641977310180664
17,11.902437448501587,2077.217529296875,162.8778533935547,0.505081057548523,6.335578918457031,1.4628568887710571,6.011380672454834,5.6004228591918945,4.8813629150390625,4.022899627685547,6.440574645996094,3.7497751712799072,5.100709915161133,5.334352493286133,6.80747652053833,17.18177604675293,18.654327392578125,16.470500946044922,12.745741844177246,22.410343170166016,15.856739044189453,14.653457641601562,18.937395095825195,25.96757698059082
18,12.477551937103271,2064.67529296875,163.0849151611328,0.508993923664093,6.556222438812256,1.2302438020706177,5.944425106048584,5.598081588745117,4.917490482330322,4.085546970367432,6.424764156341553,3.731229543685913,5.093847274780273,5.312431335449219,6.659847259521484,18.463159561157227,19.330480575561523,16.572402954101562,12.327788352966309,23.359153747558594,16.791074752807617,14.239632606506348,16.731342315673828,25.26987648010254
19,13.03830623626709,2105.189453125,167.41383361816406,0.5133306980133057,6.867358207702637,1.0763558149337769,5.923583984375,5.671212673187256,4.999986171722412,4.10399055480957,6.397440433502197,3.717428207397461,5.139863967895508,5.314102649688721,6.6642351150512695,19.435863494873047,20.309467315673828,17.916227340698242,12.562980651855469,23.677396774291992,16.42347526550293,14.620108604431152,17.07516860961914,25.393142700195312
20,13.536917448043823,2065.44921875,163.15599060058594,0.5180604457855225,7.276467800140381,0.9492250680923462,5.919206619262695,5.529799461364746,5.021754264831543,4.076725006103516,6.332007884979248,3.6478989124298096,5.099349021911621,5.203376770019531,6.2834649085998535,20.200353622436523,19.386962890625,17.330425262451172,12.081145286560059,23.577878952026367,15.40072250366211,14.356568336486816,16.47454833984375,24.347379684448242
21,14.102335453033447,2023.9290771484375,160.21304321289062,0.523187518119812,7.450500011444092,0.7614530324935913,5.89137077331543,5.512242794036865,5.08231782913208,4.074793338775635,6.3077216148376465,3.6349704265594482,5.115068435668945,5.168696880340576,6.0468668937683105,19.684005737304688,18.887725830078125,17.693103790283203,12.33128547668457,22.963838577270508,15.185417175292969,14.32025146484375,16.426403045654297,22.72100830078125
22,14.646955251693726,2016.769287109375,157.4620819091797,0.5288001298904419,7.94053840637207,0.7718721628189087,5.801645755767822,5.4899420738220215,5.063186168670654,4.01795768737793,6.354364395141602,3.781369686126709,5.072638034820557,5.0630574226379395,5.890514373779297,18.025705337524414,18.771400451660156,18.288923263549805,12.35854721069336,22.983320236206055,15.995302200317383,14.254450798034668,16.07721710205078,20.707216262817383
23,15.16500973701477,2021.724609375,158.46849060058594,0.5348648428916931,8.177109718322754,0.6339250802993774,5.760070323944092,5.347909927368164,4.887295722961426,3.9809534549713135,6.250655651092529,3.682616710662842,4.9963274002075195,5.027932167053223,5.817828178405762,20.29914665222168,17.906837463378906,17.916955947875977,11.488683700561523,22.8231143951416,15.455556869506836,14.310103416442871,16.8936710357666,21.374420166015625
24,15.672513008117676,2014.273681640625,158.06715393066406,0.5414695739746094,8.454012870788574,0.494665265083313,5.702084541320801,5.2341203689575195,4.964049339294434,3.93068265914917,6.2011260986328125,3.5101730823516846,5.002163410186768,5.0184454917907715,5.594507694244385,20.508609771728516,17.738149642944336,18.794124603271484,11.738014221191406,21.944496154785156,14.513004302978516,14.781438827514648,17.373794555664062,20.67552375793457
25,16.222246646881104,1975.078857421875,153.04335021972656,0.5486000776290894,8.817025184631348,0.458840012550354,5.600581645965576,5.298003673553467,5.073074817657471,4.075842380523682,6.0630412101745605,3.633915424346924,4.972797393798828,4.979185581207275,5.558992862701416,18.34002685546875,16.80978012084961,18.203826904296875,11.506136894226074,20.852100372314453,15.307561874389648,14.738998413085938,17.861858367919922,19.423059463500977
26,16.7176616191864,1970.40087890625,150.24801635742188,0.5562584400177002,9.345770835876465,0.48436659574508667,5.442018985748291,5.230026721954346,4.951683521270752,4.035459518432617,6.199678421020508,3.5267903804779053,4.9337663650512695,5.057960033416748,5.443186283111572,17.395740509033203,16.031330108642578,17.834169387817383,11.66427993774414,21.839006423950195,14.69793701171875,13.99844741821289,18.243722915649414,18.54338836669922
27,17.235740184783936,1978.6724853515625,152.631591796875,0.5643606781959534,9.195121765136719,0.3881433606147766,5.389439582824707,5.26718807220459,5.024056434631348,4.136399269104004,6.149349689483643,3.4893641471862793,4.951472282409668,5.0872907638549805,5.40207576751709,17.768476486206055,15.749164581298828,18.509016036987305,11.973615646362305,22.0595703125,14.536015510559082,14.182601928710938,19.008434295654297,18.844701766967773
28,17.77189350128174,1931.1929931640625,146.33538818359375,0.5729767680168152,9.618656158447266,0.37543585896492004,5.330151081085205,5.220190048217773,4.938007354736328,4.124401569366455,6.273515701293945,3.495682954788208,4.885789394378662,5.123896598815918,5.308138370513916,16.99221420288086,15.959150314331055,17.339033126831055,11.435598373413086,22.705718994140625,13.741061210632324,12.79541301727295,17.439224243164062,17.92798614501953
29,18.30713200569153,1901.0198974609375,141.9161376953125,0.5820177793502808,10.044687271118164,0.35434576869010925,5.1226887702941895,5.132857799530029,4.824876308441162,4.052687168121338,6.164410591125488,3.3922932147979736,4.818053245544434,5.137004852294922,5.133172035217285,15.65048885345459,15.228416442871094,16.405540466308594,10.90844440460205,22.763282775878906,13.0772705078125,12.57852554321289,17.930923461914062,17.373241424560547
30,18.850220203399658,1864.6744384765625,138.93240356445312,0.5914243459701538,9.99240493774414,0.31823599338531494,5.144677639007568,4.973413944244385,4.673844814300537,3.923489570617676,6.082417011260986,3.368274688720703,4.737250804901123,5.007467746734619,5.051954746246338,16.0736083984375,14.84773063659668,16.12879753112793,10.743132591247559,22.919384002685547,13.036778450012207,11.924952507019043,17.079511642456055,16.178499221801758
31,19.370611906051636,1823.49560546875,133.8631134033203,0.6011821627616882,10.180750846862793,0.3432518541812897,5.002516269683838,4.897815227508545,4.601589679718018,3.9606430530548096,6.03561544418335,3.3700366020202637,4.665314674377441,4.961289405822754,4.936717510223389,15.265377044677734,13.382757186889648,15.052549362182617,10.951753616333008,22.769668579101562,12.881507873535156,11.567877769470215,16.91973876953125,15.071882247924805
32,19.93565559387207,1815.7530517578125,134.3457489013672,0.6112011075019836,10.009827613830566,0.2871440052986145,4.976921558380127,4.929279327392578,4.562111854553223,3.9422619342803955,5.961668014526367,3.2923789024353027,4.689899921417236,5.014852046966553,4.930852890014648,15.931156158447266,13.848864555358887,14.621647834777832,11.559082984924316,22.79487419128418,12.731022834777832,11.127861976623535,16.850475311279297,14.880763053894043
33,20.493947505950928,1785.371826171875,131.23179626464844,0.6215338706970215,10.158589363098145,0.23924994468688965,4.929018974304199,4.830831527709961,4.532247543334961,3.980988025665283,5.833920478820801,3.2596969604492188,4.645138263702393,5.001519203186035,4.873782157897949,15.931631088256836,13.040889739990234,14.330592155456543,11.774822235107422,21.527164459228516,12.332961082458496,10.875201225280762,16.66197395324707,14.756564140319824
34,21.040398120880127,1787.91796875,129.58047485351562,0.632178544998169,10.718213081359863,0.21241582930088043,4.8004045486450195,4.747070789337158,4.414854526519775,3.969041109085083,5.763757228851318,3.3318774700164795,4.536618232727051,4.875367164611816,4.795444965362549,14.9182767868042,13.0419921875,13.981904983520508,12.533291816711426,20.892765045166016,12.603382110595703,10.629545211791992,16.544071197509766,14.435240745544434
35,21.574496030807495,1775.8973388671875,127.12928771972656,0.6431173086166382,10.823589324951172,0.2953661382198334,4.9041056632995605,4.71094274520874,4.442533493041992,3.997077465057373,5.64767599105835,3.3305108547210693,4.549074172973633,4.8861870765686035,4.73629093170166,15.912235260009766,12.517170906066895,13.527548789978027,12.21407699584961,20.039108276367188,12.486892700195312,10.397316932678223,16.255077362060547,13.779862403869629
36,22.155137538909912,1761.8619384765625,125.46736907958984,0.6542332172393799,10.998031616210938,0.2548739016056061,4.842155933380127,4.679839134216309,4.312130928039551,3.9391119480133057,5.684255123138428,3.452155590057373,4.443180561065674,4.721936225891113,4.773812294006348,14.705924034118652,12.855951309204102,13.450922966003418,11.883515357971191,19.699247360229492,13.258056640625,10.19956111907959,15.457528114318848,13.956663131713867
37,22.7542884349823,1738.0025634765625,121.93401336669922,0.6655710339546204,11.370631217956543,0.2266421914100647,4.6975250244140625,4.656856536865234,4.241241455078125,3.8587629795074463,5.712662696838379,3.2619893550872803,4.394411563873291,4.674069881439209,4.733114719390869,14.885717391967773,12.315855026245117,13.261598587036133,11.32485294342041,19.939067840576172,12.94289779663086,9.830020904541016,14.433329582214355,13.00067138671875
38,23.33840823173523,1710.2978515625,118.2199935913086,0.6770902872085571,11.749685287475586,0.1783202588558197,4.460063457489014,4.524160385131836,4.2881083488464355,3.8446362018585205,5.510121822357178,3.215071678161621,4.349183082580566,4.595412254333496,4.5377020835876465,13.24147891998291,12.080853462219238,13.602100372314453,11.10153579711914,20.335229873657227,12.49015998840332,9.268415451049805,14.142959594726562,11.957261085510254
39,23.90326428413391,1757.419189453125,122.65274810791016,0.6888593435287476,11.784573554992676,0.19255787134170532,4.428166389465332,4.543917179107666,4.404717922210693,3.886972665786743,5.47139310836792,3.194777250289917,4.362666130065918,4.5475969314575195,4.4470624923706055,12.732696533203125,12.23194408416748,14.920438766479492,11.798819541931152,20.171329498291016,13.408622741699219,9.99749755859375,15.331048011779785,12.060356140136719
40,24.408417463302612,1731.062744140625,119.57408142089844,0.7009778618812561,11.936304092407227,0.18273159861564636,4.309647560119629,4.442165851593018,4.307565689086914,3.799468994140625,5.383401393890381,3.11100172996521,4.342625617980957,4.552209854125977,4.370612144470215,12.014350891113281,11.709561347961426,14.692401885986328,11.34250545501709,19.62393569946289,12.913217544555664,10.179323196411133,15.08751106262207,12.011281967163086
41,24.926332712173462,1712.9627685546875,117.81037139892578,0.7133854031562805,11.965006828308105,0.1671534776687622,4.252729415893555,4.503328323364258,4.371542453765869,3.8048486709594727,5.178244590759277,3.02339243888855,4.398158550262451,4.577634334564209,4.4432759284973145,12.10358715057373,11.891672134399414,14.82149600982666,11.475918769836426,18.590801239013672,12.276070594787598,10.285517692565918,14.636185646057129,11.729135513305664
42,25.44627022743225,1663.1441650390625,110.61263275146484,0.7261252403259277,12.43425464630127,0.20247706770896912,4.196526527404785,4.443355083465576,4.334700584411621,3.806586742401123,5.127315521240234,3.0498058795928955,4.404439449310303,4.640493392944336,4.393649101257324,11.080658912658691,11.345523834228516,14.033121109008789,10.66598892211914,17.100730895996094,11.527115821838379,9.73681640625,14.089498519897461,11.033172607421875
43,26.030489444732666,1631.170166015625,105.38784790039062,0.7390220761299133,13.141314506530762,0.12744513154029846,4.176484107971191,4.332196235656738,4.245604991912842,3.7385752201080322,5.059162139892578,3.126335382461548,4.319330215454102,4.572636127471924,4.308351993560791,10.792058944702148,10.72604751586914,13.140902519226074,9.856060981750488,15.903801918029785,11.530974388122559,9.283802032470703,13.769193649291992,10.385011672973633
44,26.618815660476685,1596.2711181640625,103.47364044189453,0.7521267533302307,12.727397918701172,0.13433566689491272,4.258549213409424,4.329998970031738,4.268792152404785,3.7429215908050537,5.113645553588867,3.1383702754974365,4.314477920532227,4.521707534790039,4.287660598754883,11.01899528503418,10.552766799926758,12.809518814086914,9.507437705993652,16.06753921508789,11.720951080322266,8.798476219177246,12.84671401977539,10.151235580444336
45,27.18802046775818,1552.9229736328125,100.1217041015625,0.7653365731239319,12.520857810974121,0.12457427382469177,4.138000965118408,4.345674514770508,4.220549583435059,3.7456953525543213,4.8828020095825195,3.049903631210327,4.260096073150635,4.468284606933594,4.260922908782959,10.082706451416016,10.03088092803955,12.639463424682617,9.711933135986328,15.060433387756348,11.137338638305664,8.669709205627441,12.733328819274902,10.05590534210205
46,27.8516845703125,1539.74609375,99.79596710205078,0.7785796523094177,12.275321006774902,0.1293737292289734,3.9849846363067627,4.26497220993042,4.247540473937988,3.7722771167755127,4.72546911239624,2.8597633838653564,4.261195182800293,4.503492832183838,4.16080379486084,9.633804321289062,9.765531539916992,12.90528392791748,9.828760147094727,14.940138816833496,10.340900421142578,8.783276557922363,13.67359447479248,9.924683570861816
47,28.42926788330078,1498.3790283203125,95.348876953125,0.7918639183044434,12.403042793273926,0.1016736552119255,4.266195297241211,4.292999744415283,4.1048760414123535,3.7061216831207275,5.0060834884643555,3.1721713542938232,4.2365498542785645,4.40749454498291,4.339720249176025,9.138472557067871,9.211749076843262,11.651653289794922,9.265013694763184,14.244912147521973,11.189970016479492,8.21042251586914,12.8755521774292,9.561139106750488
48,28.969256162643433,1478.9708251953125,94.60098266601562,0.8051275014877319,12.083473205566406,0.11471319198608398,4.219271659851074,4.173492431640625,3.986482620239258,3.5798377990722656,4.92079496383667,3.1270501613616943,4.248788833618164,4.4882893562316895,4.324524402618408,9.124082565307617,9.137503623962402,11.267390251159668,8.929133415222168,14.04912281036377,11.498833656311035,8.190114974975586,12.906557083129883,9.498249053955078
49,29.528111219406128,1475.85546875,96.07679748535156,0.8183630704879761,11.68585205078125,0.09811320900917053,4.130250453948975,4.120479583740234,3.9733848571777344,3.5633604526519775,4.853726863861084,3.013395071029663,4.246840953826904,4.564330577850342,4.2809014320373535,9.242045402526855,9.187626838684082,11.179930686950684,9.316777229309082,14.215498924255371,10.912437438964844,8.553958892822266,13.485191345214844,9.983327865600586
50,30.135501623153687,1462.5050048828125,94.82825469970703,0.8316375017166138,11.65048885345459,0.1076183021068573,4.038138389587402,4.136470317840576,3.9172449111938477,3.5741055011749268,4.820274353027344,2.9465949535369873,4.16481876373291,4.488413333892822,4.246186256408691,9.159483909606934,8.981681823730469,10.895929336547852,9.078520774841309,13.88215446472168,10.769556045532227,8.519081115722656,13.439546585083008,10.10230541229248
51,30.700044870376587,1456.754150390625,95.90340423583984,0.8449863195419312,11.259596824645996,0.0969759076833725,4.091275215148926,4.154362201690674,3.911078453063965,3.585745334625244,4.7823710441589355,2.9606661796569824,4.231468200683594,4.533059597015381,4.266417503356934,9.551977157592773,9.196349143981934,10.897974967956543,9.484343528747559,13.6966552734375,11.024359703063965,8.506400108337402,13.356494903564453,10.188851356506348
52,31.213515758514404,1457.9788818359375,96.18258666992188,0.8584616780281067,11.265765190124512,0.08492633700370789,4.037906169891357,4.121009349822998,3.857424020767212,3.530672073364258,4.785772323608398,2.9045000076293945,4.1172966957092285,4.348970890045166,4.19053840637207,9.734753608703613,9.667967796325684,11.288969993591309,9.690742492675781,14.000838279724121,10.889531135559082,8.443320274353027,12.564507484436035,9.901955604553223
53,31.827651500701904,1424.6591796875,93.49323272705078,0.8720871210098267,11.150327682495117,0.06893664598464966,4.052554130554199,4.084149360656738,3.7955329418182373,3.476545810699463,4.86466121673584,2.8750791549682617,4.0566864013671875,4.325087070465088,4.140493392944336,9.841824531555176,9.602483749389648,10.714433670043945,9.305561065673828,14.249408721923828,10.728200912475586,7.926894664764404,11.844295501708984,9.280129432678223
54,32.41716265678406,1386.1859130859375,89.54571533203125,0.8857563734054565,11.190914154052734,0.06509042531251907,4.050199508666992,4.071753978729248,3.8040108680725098,3.48691725730896,4.764880657196045,2.91625714302063,4.030098915100098,4.224734306335449,4.071328163146973,9.475922584533691,9.435752868652344,10.302314758300781,8.844396591186523,13.590791702270508,10.624886512756348,7.47489070892334,11.421521186828613,8.375234603881836
55,32.93393301963806,1342.94775390625,84.58493041992188,0.8994829654693604,11.37612247467041,0.06376990675926208,3.995493173599243,3.9376776218414307,3.6623294353485107,3.3607017993927,4.692516803741455,2.908088207244873,3.899998188018799,4.075424671173096,3.9676637649536133,8.810447692871094,8.942177772521973,9.341484069824219,8.155426025390625,13.28722858428955,10.523658752441406,7.016219615936279,10.601570129394531,7.906726837158203
56,33.46899175643921,1315.5213623046875,82.6269760131836,0.9130541682243347,11.209762573242188,0.05555661395192146,3.9482691287994385,3.853010892868042,3.5944433212280273,3.284754753112793,4.603400230407715,2.8330471515655518,3.9267337322235107,4.133334636688232,3.9380664825439453,8.822918891906738,8.550013542175293,9.099730491638184,7.951814651489258,12.527848243713379,10.513111114501953,6.793121814727783,10.56570816040039,7.802708625793457
57,34.07604098320007,1297.386474609375,82.59334564208984,0.9264101982116699,10.769169807434082,0.0499456413090229,4.154482364654541,3.798452377319336,3.5332882404327393,3.17252254486084,4.657861232757568,2.904637336730957,4.004883289337158,4.145884037017822,4.1158928871154785,8.845710754394531,8.243722915649414,9.099607467651367,7.598099708557129,11.99852180480957,11.295015335083008,6.778161525726318,10.712021827697754,8.022490501403809
58,34.62799620628357,1296.4256591796875,83.71571350097656,0.9395677447319031,10.464287757873535,0.052995841950178146,3.9933598041534424,3.8423097133636475,3.605408191680908,3.213627815246582,4.547548294067383,2.7821125984191895,4.0211710929870605,4.183971405029297,3.9909961223602295,8.42429256439209,8.525130271911621,9.649491310119629,8.296667098999023,12.047985076904297,10.309283256530762,6.962033271789551,11.509712219238281,7.991112232208252
59,35.111644983291626,1275.341796875,80.834228515625,0.9525399804115295,10.672886848449707,0.05102672055363655,3.8429245948791504,3.876068353652954,3.6976470947265625,3.343284845352173,4.479009628295898,2.6958353519439697,3.9039461612701416,4.109424591064453,3.8034214973449707,7.875913143157959,8.414897918701172,9.54548168182373,8.233113288879395,11.504659652709961,9.856437683105469,6.758667469024658,10.998505592346191,7.646553039550781
60,35.610702991485596,1246.529296875,78.94522094726562,0.9653417468070984,10.443729400634766,0.04971236735582352,3.770866870880127,3.849980354309082,3.605252742767334,3.2408485412597656,4.456930160522461,2.653503656387329,3.8092432022094727,4.062567234039307,3.664759635925293,7.463563442230225,8.402222633361816,9.695670127868652,8.405291557312012,11.04192066192627,9.14832592010498,6.6746954917907715,10.785139083862305,7.328393459320068
61,36.13176679611206,1246.289306640625,79.19976806640625,0.9780232906341553,10.389639854431152,0.04017502814531326,3.8188068866729736,3.806224822998047,3.6353111267089844,3.280292510986328,4.453204154968262,2.765989303588867,3.828773021697998,4.123586177825928,3.720848321914673,7.141077995300293,8.273409843444824,9.694361686706543,8.1288423538208,10.706331253051758,9.457123756408691,6.886844635009766,11.35595703125,7.555813312530518
62,36.72934675216675,1226.735595703125,77.36321258544922,0.9906803965568542,10.34671688079834,0.04934748262166977,3.728269338607788,3.7610137462615967,3.5953781604766846,3.2315070629119873,4.426137447357178,2.6918652057647705,3.8019027709960938,4.118473529815674,3.6773061752319336,7.094168663024902,8.167587280273438,9.697419166564941,8.111635208129883,10.49732494354248,9.028218269348145,6.709755897521973,10.933603286743164,7.123505592346191
63,37.27146005630493,1236.041015625,79.77002716064453,1.0034288167953491,10.003029823303223,0.04034668207168579,3.7527828216552734,3.670642375946045,3.5171141624450684,3.1485536098480225,4.441616535186768,2.637342929840088,3.852743625640869,4.150125980377197,3.733048915863037,7.706471920013428,8.357969284057617,9.458207130432129,7.736503601074219,10.684748649597168,9.553915023803711,7.160981178283691,11.302077293395996,7.809147357940674
64,37.882020473480225,1224.6890869140625,79.20409393310547,1.0163688659667969,9.865840911865234,0.03361795097589493,3.759531259536743,3.850574016571045,3.6888527870178223,3.288296699523926,4.468061923980713,2.585702419281006,3.8864691257476807,4.1555938720703125,3.675769805908203,7.447192668914795,8.459026336669922,9.61240291595459,8.125226974487305,10.563797950744629,8.815731048583984,7.22032356262207,11.470782279968262,7.48960542678833
65,38.56276988983154,1206.2784423828125,77.90535736083984,1.0294922590255737,9.732351303100586,0.03785908222198486,3.6773650646209717,3.8022100925445557,3.7015583515167236,3.2775959968566895,4.380558490753174,2.558237314224243,3.8083910942077637,3.999568223953247,3.6324400901794434,7.323575496673584,8.508960723876953,9.693614959716797,8.474761962890625,10.385701179504395,8.689244270324707,6.849057197570801,10.59395694732666,7.3864827156066895
66,39.17466115951538,1177.7679443359375,74.11920166015625,1.0427347421646118,9.994405746459961,0.032683901488780975,3.5604748725891113,3.707453727722168,3.6114237308502197,3.2129836082458496,4.2967658042907715,2.520427942276001,3.7320547103881836,4.03257417678833,3.536989688873291,6.889165878295898,8.290191650390625,9.473340034484863,8.181286811828613,10.366933822631836,7.673692226409912,6.30336856842041,9.936626434326172,7.004593849182129
67,39.66993427276611,1160.383544921875,72.1024169921875,1.0559587478637695,10.063701629638672,0.033791445195674896,3.4613258838653564,3.7213146686553955,3.5957093238830566,3.1671462059020996,4.159538269042969,2.499389410018921,3.795497417449951,4.106205940246582,3.592566967010498,6.693828105926514,7.796955585479736,9.598366737365723,8.389928817749023,9.97449016571045,7.352049827575684,5.897580146789551,10.030128479003906,6.369089603424072
